patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-L5-A43C-01,0.58083475,0.49558473,0.25131202,0.72702545,0.33361194,0.19073507,0.9672026,0.8265668,0.4013552,0.28703898,0.93836117,0.48070532,0.50416374,0.424276,0.17136532,0.36228213,0.7076681,0.41558886,0.3923448,0.42197195,0.8023397,0.26852027,0.6868367,0.39611566,0.09092529,0.056177348,0.67205274,0.20108938,0.9173123,0.50239456,1,ESCA
TCGA-IG-A97I-01,0.068904996,0.47839603,0.3244212,0.051768184,0.6818716,0.49663323,0.8178357,0.92388076,0.9231715,0.60086405,0.19048375,0.96724236,0.8684448,0.068578646,0.51236904,0.19024488,0.1507678,0.2814307,0.07852016,0.8262781,0.52579546,0.38728544,0.8881878,0.29484555,0.030911341,0.9399533,0.06385714,0.73130286,0.513133,0.6236553,1,ESCA
TCGA-LN-A49X-01,0.07699737,0.47582784,0.32228288,0.06432259,0.6751689,0.49310267,0.82027197,0.9230869,0.91513634,0.5940424,0.20389318,0.9584254,0.8621353,0.07353109,0.50794613,0.19423342,0.16119164,0.28476387,0.082380235,0.8198497,0.5323839,0.38591763,0.8810485,0.2960754,0.03297104,0.9239103,0.07603276,0.72365415,0.5211926,0.620252,1,ESCA
TCGA-CG-5720-11,0.77049565,0.14077237,0.421692,0.88774204,0.6644902,0.90491736,0.54288095,0.66572416,0.056812048,0.54369986,0.7137916,0.04948026,0.053503036,0.30607647,0.4745141,0.40613994,0.9436735,0.65777737,0.72149676,0.21543047,0.78869593,0.20129149,0.82865405,0.34086892,0.7980259,0.28281045,0.82302666,0.57514614,0.4343658,0.28620994,0,STAD
TCGA-BA-4076-01,0.49722868,0.22187561,0.29596052,0.5608825,0.20449029,0.5001324,0.21751136,0.70052314,0.37939793,0.46430314,0.53682,0.60143876,0.41555947,0.2506168,0.86726356,0.5702391,0.6716482,0.4727902,0.30065128,0.46665725,0.21621639,0.6124822,0.34960356,0.29181126,0.30967614,0.2874065,0.50168604,0.5563864,0.7091401,0.6929797,1,HNSC
TCGA-CN-6019-01,0.40413812,0.07433358,0.17260745,0.700185,0.26941654,0.49526614,0.8258904,0.97641593,0.56097716,0.2213151,0.8170105,0.49993226,0.52807623,0.21597664,0.49698868,0.429979,0.74443364,0.48814705,0.12946649,0.5434388,0.8658773,0.3751497,0.26084933,0.27285522,0.2681566,0.14871965,0.87263525,0.41550738,0.9736773,0.44289133,1,HNSC
TCGA-CV-7178-01,0.5120039,0.10985744,0.20713918,0.69673884,0.1419831,0.42206526,0.6519007,0.9228313,0.40328628,0.28471106,0.8137414,0.45359376,0.4347347,0.28291246,0.60233724,0.4751709,0.87062526,0.4969645,0.2107338,0.38345957,0.6538245,0.49592453,0.36937794,0.2840328,0.3245468,0.08376112,0.87255514,0.32228976,0.91387,0.54840267,1,HNSC
TCGA-F5-6814-01,0.023032099,1.0,0.44981447,0.9240478,0.72960156,0.95701426,0.62436897,0.8078671,0.6630022,0.0052060783,0.0,0.7174374,0.20258644,1.0,0.32364705,0.014093816,0.44925588,1.0,0.5908777,0.5806244,0.44367135,1.0,0.11373606,0.60524505,0.4798095,0.40757614,0.5479142,0.91536987,0.63205355,0.42048296,1,READ
TCGA-CN-5355-01,0.5580039,0.14338422,0.23657432,0.6738346,0.09472175,0.40154612,0.50565654,0.86387277,0.32888603,0.34134883,0.76873714,0.45607978,0.38990355,0.30782142,0.6911864,0.5103639,0.8958734,0.4971138,0.26127848,0.32487103,0.49002224,0.5683569,0.4148889,0.29026324,0.34747112,0.08667889,0.8142083,0.31733546,0.8548875,0.6184025,1,HNSC
TCGA-BA-5556-01,0.51626575,0.21629077,0.292567,0.57410073,0.17743056,0.48031262,0.23327696,0.71435696,0.3561807,0.45639688,0.56437385,0.5789098,0.4023272,0.26477575,0.85752404,0.56794536,0.7123468,0.47667566,0.30474564,0.4322073,0.22611958,0.6202985,0.36925548,0.2928398,0.32035318,0.25619075,0.53928655,0.51748747,0.7201793,0.6954724,1,HNSC
TCGA-CG-4305-01,0.6202121,0.25546145,0.5489355,0.8279099,0.76583093,0.86256814,0.4021542,0.5742594,0.2356815,0.64161617,0.5601486,0.17317659,0.19662273,0.2211402,0.51593417,0.36143923,0.7706495,0.5666679,0.7020989,0.3016637,0.6109241,0.27766198,0.6706928,0.26438233,0.7775812,0.46781218,0.6315966,0.6439748,0.30489385,0.44737092,1,STAD
TCGA-AD-A5EK-01,1.0,0.4663215,0.035776153,0.44087395,0.68139946,0.531335,0.43747157,0.20126736,0.402591,0.28059852,0.8400739,0.37766266,0.97269636,0.2986185,0.39243355,0.95599484,0.19015491,0.20918414,0.79126495,0.036929786,0.3952092,0.6281214,0.53914785,0.7346518,0.95531535,0.6685532,0.6111364,0.1118736,0.39382893,0.6095531,1,COAD
TCGA-LN-A49O-01,0.14065117,0.5813168,0.34895444,0.07985747,0.6754474,0.40757656,0.836109,0.8838936,0.8424849,0.6227403,0.23911506,0.9389041,0.83689475,0.14215238,0.4303324,0.16944176,0.17146033,0.25732085,0.16146025,0.7709352,0.48608935,0.35260534,1.0,0.32216933,0.0,0.88944733,0.058434308,0.63105845,0.51065266,0.6592742,1,ESCA
TCGA-BR-6802-01,0.58028805,0.31061232,0.7250413,0.9203997,0.8550855,0.8448613,0.2677796,0.5113266,0.26979,0.789195,0.45044369,0.18257323,0.21472731,0.2514152,0.48628873,0.2897771,0.70881015,0.53315115,0.70553666,0.32124823,0.41562015,0.37870306,0.5972611,0.17631301,0.748127,0.4934591,0.46652612,0.7522973,0.1872623,0.63698256,1,STAD
TCGA-LN-A4MR-01,0.0863885,0.45292917,0.31290916,0.09207946,0.65899134,0.498158,0.82362646,0.9273872,0.9073087,0.573075,0.23058844,0.94029665,0.8509483,0.07457708,0.50959986,0.20776254,0.1846546,0.29713577,0.07913951,0.81212807,0.5555787,0.38790435,0.84501344,0.29490045,0.043153733,0.89075625,0.10812861,0.7199178,0.54226255,0.60587597,1,ESCA
TCGA-DQ-5625-01,0.61240137,0.14292172,0.23928002,0.69353133,0.023372859,0.3539326,0.48995763,0.8729567,0.25651354,0.34371763,0.8106986,0.41046363,0.34785596,0.34521377,0.7003917,0.5172338,0.98807967,0.5051715,0.2863744,0.23455691,0.45645374,0.6083372,0.47039235,0.29443645,0.3770327,0.023300156,0.87248063,0.2355263,0.85820353,0.64660865,1,HNSC
TCGA-CN-5356-01,0.44787833,0.1623246,0.24550676,0.6129603,0.24610436,0.5084184,0.46685702,0.8101092,0.46839476,0.36555403,0.6410636,0.57022333,0.47010425,0.22855964,0.71558076,0.5120532,0.6812188,0.47726375,0.22603771,0.5171485,0.48610032,0.50792015,0.30176818,0.28324872,0.286524,0.24498436,0.63911045,0.51704687,0.81537724,0.585796,1,HNSC
TCGA-BA-5149-01,0.5653371,0.21974939,0.29810995,0.5873483,0.11456138,0.4396172,0.20392066,0.71493644,0.28938589,0.46477693,0.5930294,0.542452,0.36333674,0.2977401,0.87509143,0.57750034,0.78950024,0.48318285,0.33073512,0.35276803,0.1803636,0.6607779,0.41916174,0.2969131,0.3467834,0.20547524,0.5795551,0.45102745,0.7161103,0.7261903,1,HNSC
TCGA-CG-4440-01,0.4475384,0.33034766,0.6844875,0.8539996,0.7914668,0.74243367,0.32702935,0.56073976,0.44782066,0.71942985,0.43432766,0.33060408,0.37653995,0.20016564,0.49790707,0.29599708,0.6025638,0.47620237,0.5616123,0.43008125,0.4227562,0.43358436,0.41834816,0.14255866,0.6051024,0.5155241,0.4085325,0.752373,0.28781652,0.6853715,1,STAD
TCGA-BR-6452-01,0.5880973,0.31852752,0.7384741,0.91932845,0.87487185,0.85974604,0.24644792,0.49388486,0.2575454,0.8060655,0.44011763,0.17028141,0.2018432,0.24805136,0.49138102,0.28718358,0.70998687,0.5340194,0.72996193,0.31080413,0.4030534,0.37208933,0.6148655,0.1781138,0.7742901,0.5120097,0.46258786,0.7545928,0.158566,0.6372311,1,STAD
TCGA-L5-A4OI-01,0.71506166,0.74063164,0.31537524,0.74481976,0.34372997,0.0,0.99999994,0.7379947,0.24645585,0.3623637,1.0,0.4485013,0.45532447,0.57431275,0.0,0.29990417,0.71642417,0.34807014,0.5678618,0.3191224,0.68707436,0.19421893,0.96915907,0.45409277,0.012556806,0.0,0.6145562,0.0,0.8817913,0.5965122,1,ESCA
TCGA-CN-4741-01,0.34609848,0.16518605,0.24204189,0.57377887,0.3803704,0.59866714,0.48840517,0.789191,0.60302985,0.36433712,0.5578152,0.65798944,0.5482312,0.15820205,0.70312786,0.5009285,0.5055944,0.4617953,0.18080792,0.6871765,0.54093933,0.43538824,0.19783515,0.27559948,0.23109105,0.3668943,0.5237471,0.6738948,0.8055367,0.53573686,1,HNSC
TCGA-CV-6945-01,0.496376,0.19423337,0.27378812,0.59282285,0.1949515,0.4847835,0.3261519,0.7547051,0.39129293,0.4197285,0.6017752,0.56868184,0.42377907,0.25550145,0.8010362,0.5461783,0.71318287,0.47809675,0.27635422,0.4535759,0.32713187,0.58036983,0.34989464,0.28954363,0.3109033,0.24233153,0.588506,0.5053126,0.7594558,0.6549183,1,HNSC
TCGA-CQ-6220-01,0.5758405,0.24289949,0.31723267,0.564046,0.1097424,0.4439518,0.10978371,0.67103076,0.26636764,0.5026681,0.5459837,0.5617774,0.34886336,0.3003618,0.93241185,0.5989595,0.7711791,0.48017237,0.35567182,0.34751454,0.08109975,0.69496125,0.42890272,0.29956985,0.35107037,0.23195833,0.51706654,0.47923678,0.6744165,0.7632555,1,HNSC
TCGA-HD-7753-01,0.5165024,0.18854246,0.27037126,0.6065485,0.16642572,0.4639539,0.3419829,0.768911,0.36666414,0.41171366,0.6303991,0.54512227,0.4097313,0.27042833,0.7912495,0.54393816,0.7558784,0.48216256,0.2808674,0.41726664,0.33674943,0.5888764,0.37066206,0.290648,0.3221782,0.2096853,0.6275807,0.46459213,0.7707379,0.6578442,1,HNSC
TCGA-CR-6482-01,0.28455907,0.09643268,0.1835335,0.6322973,0.43438497,0.61220485,0.77775115,0.91502565,0.71186507,0.25006717,0.67473984,0.62572974,0.6147424,0.12960757,0.5271406,0.4331412,0.5089699,0.46629184,0.09252576,0.7530254,0.8554989,0.31127042,0.13795373,0.26536065,0.20188394,0.32316834,0.6776429,0.635265,0.9279831,0.40957135,1,HNSC
TCGA-D7-8570-01,0.5971537,0.30314693,0.6849761,0.8889999,0.84787667,0.8636979,0.286914,0.51267684,0.251138,0.7607715,0.471993,0.17051199,0.19976473,0.23691341,0.50132793,0.30895713,0.725805,0.5426369,0.727254,0.30695274,0.46150357,0.34218073,0.6338279,0.20417424,0.78183496,0.5068561,0.5107981,0.7217879,0.19436008,0.5808441,1,STAD
TCGA-BR-6454-11,0.77441347,0.16046366,0.29230577,0.70996284,0.67634195,0.9699805,0.5682858,0.6305628,0.059482634,0.45416284,0.7419552,0.056079566,0.056098104,0.19627112,0.56501544,0.47528964,0.9383489,0.65745986,0.80953413,0.19258502,0.9204618,0.06769356,0.9198973,0.43445766,0.9418782,0.43365157,0.9386407,0.46440652,0.40994608,0.10030973,0,STAD
TCGA-HU-A4G6-01,0.38272378,0.44550052,1.0,0.9884004,0.9813912,0.7391201,0.059183538,0.4175331,0.4983133,0.99383825,0.22493923,0.3359354,0.3965836,0.23033105,0.4668687,0.1741201,0.48787963,0.4148203,0.61272407,0.45036024,0.07301128,0.58680797,0.31982648,0.0,0.6083938,0.61426675,0.12111944,0.9335508,0.03284347,0.99999994,1,STAD
TCGA-A6-2682-01,0.93309355,0.21386161,0.010829076,0.46959752,0.6391165,0.47858825,0.6120989,0.39614862,0.4824366,0.34224796,0.8297014,0.41735137,0.9601959,0.30477816,0.4571158,0.8686446,0.2923647,0.307644,0.64194846,0.16013154,0.54151154,0.6060823,0.43914077,0.49006817,0.84757614,0.6089499,0.65093356,0.12664875,0.40602088,0.56147397,1,COAD
TCGA-L5-A4OJ-01,0.680924,0.67830926,0.29908216,0.7402942,0.34115666,0.04850933,0.9916587,0.7605211,0.28585112,0.3432065,0.9843235,0.45669168,0.46774566,0.53615415,0.043583065,0.31576863,0.7141973,0.36524206,0.52322286,0.34528,0.7163896,0.21311587,0.89735657,0.43934757,0.032488137,0.014287487,0.6291792,0.05114281,0.8908253,0.57257545,1,ESCA
TCGA-BR-4191-01,0.58997935,0.21215144,0.40621927,0.7572292,0.6542951,0.81306887,0.54214495,0.6614696,0.29132062,0.50023526,0.64149976,0.23496604,0.25841904,0.19599025,0.52595836,0.4106257,0.7745676,0.5684894,0.6086132,0.34259516,0.7536895,0.2476539,0.62667793,0.3027727,0.7000097,0.42026067,0.72030115,0.5756833,0.46205783,0.34927455,1,STAD
TCGA-CR-7368-01,0.3619222,0.1845196,0.25841078,0.55680174,0.36711937,0.5961495,0.4075176,0.75358355,0.5744008,0.3963852,0.52382314,0.6682878,0.53067654,0.16522716,0.7523349,0.5197924,0.50215405,0.46031395,0.20493874,0.6711123,0.453449,0.46918735,0.2131631,0.278364,0.23849994,0.3808949,0.47892466,0.68696135,0.7710372,0.5704296,1,HNSC
TCGA-DQ-5624-01,0.5822476,0.14113352,0.23614377,0.6849977,0.062135115,0.37913567,0.50667524,0.87193835,0.29742694,0.33911115,0.7922903,0.43327457,0.37172294,0.3248909,0.6904024,0.51165444,0.94014585,0.5011067,0.27069554,0.28354806,0.4832245,0.5838469,0.4397114,0.2919603,0.36077106,0.05502583,0.8466666,0.2770034,0.8600899,0.62819153,1,HNSC
TCGA-CV-7411-01,0.55239904,0.21279448,0.2918118,0.59090376,0.12880823,0.44682914,0.23535126,0.7266567,0.30934873,0.45283335,0.5998143,0.5447489,0.37526932,0.29024443,0.85601664,0.5697459,0.77855164,0.48265457,0.31865838,0.3705445,0.2165541,0.64322364,0.40625727,0.29535782,0.34018427,0.20877823,0.5881128,0.4571074,0.7281914,0.70986927,1,HNSC
TCGA-IG-A4QT-01,0.32020545,0.22554874,0.19812222,0.556236,0.4007361,0.46653292,0.8980737,0.94460535,0.6866572,0.27560908,0.70365715,0.6248172,0.63892347,0.18151647,0.4339971,0.39145175,0.5732439,0.4588389,0.13129964,0.62437767,0.8655169,0.3758687,0.42532897,0.31042343,0.16259141,0.31543097,0.59808946,0.5384485,0.86523914,0.42735875,1,ESCA
TCGA-CA-6718-01,0.8941686,0.2579856,0.018513657,0.4896648,0.6135883,0.5086964,0.612455,0.42545563,0.48202246,0.31254575,0.84391266,0.41091967,0.9034582,0.28694686,0.45497966,0.8381741,0.33121067,0.319629,0.61209244,0.18181717,0.56748796,0.5663355,0.43508032,0.5133606,0.8086939,0.5794962,0.66818607,0.17305753,0.455019,0.5354473,1,COAD
TCGA-CG-4304-01,0.61477983,0.24376617,0.51826465,0.8170688,0.73882854,0.84992623,0.43511653,0.59619415,0.24646291,0.61050373,0.57971674,0.18585643,0.20920265,0.21920617,0.5153778,0.37136406,0.77354586,0.56807125,0.67850256,0.3107429,0.6420845,0.27351782,0.6598512,0.2715184,0.75616056,0.45089263,0.650926,0.6305151,0.3430056,0.42808452,1,STAD
TCGA-L5-A4OS-01,0.4708808,0.29485112,0.19883375,0.712449,0.3253236,0.34697843,0.9403362,0.899122,0.5282431,0.22533567,0.8878689,0.5070857,0.5441711,0.30137128,0.31174165,0.4133799,0.7004955,0.4708978,0.24856761,0.5062226,0.8967609,0.32938525,0.45556834,0.34862286,0.15512195,0.102195814,0.71915185,0.36581457,0.9464098,0.42529678,1,ESCA
TCGA-CN-6994-01,0.4371116,0.16175166,0.24443938,0.6098368,0.2599701,0.5174556,0.47256932,0.8096168,0.4829778,0.3640148,0.63433516,0.5784476,0.4786083,0.22129016,0.7121706,0.51011777,0.6640017,0.47579947,0.22049609,0.53467566,0.4953974,0.49925023,0.29081047,0.28236982,0.28071362,0.25642157,0.62968534,0.5319809,0.8159314,0.5793091,1,HNSC
TCGA-CG-5734-11,0.7866036,0.14163363,0.43491185,0.8987227,0.6786876,0.9193442,0.5274179,0.6545486,0.034242332,0.56009954,0.7102261,0.029702663,0.032245636,0.31271777,0.4729995,0.4025108,0.9546653,0.6636982,0.7433411,0.20107082,0.7790289,0.19689235,0.8509441,0.34230095,0.8189557,0.28426087,0.82378745,0.5791981,0.41316998,0.28679368,0,STAD
TCGA-BA-4075-01,0.52112645,0.18092068,0.26453242,0.6170666,0.15743814,0.45549265,0.37037396,0.7845808,0.36346298,0.39970127,0.6519594,0.5320655,0.40823042,0.27510715,0.7739097,0.5379534,0.775503,0.4843374,0.27644545,0.4056139,0.36416858,0.58364046,0.37569854,0.29039884,0.3251547,0.19166423,0.6565937,0.44328004,0.78483236,0.64992535,1,HNSC
TCGA-CV-5977-01,0.60106254,0.24095422,0.3171019,0.57519746,0.07599342,0.42086762,0.10929012,0.67864335,0.2334848,0.50097847,0.56954706,0.53853154,0.32984072,0.31804174,0.9325433,0.60064536,0.8166222,0.4842485,0.3658115,0.3047317,0.07244551,0.7115277,0.45471027,0.30136693,0.36488283,0.19968812,0.5495773,0.43802744,0.67910695,0.7739787,1,HNSC
TCGA-LN-A4A4-01,0.040209174,0.3821436,0.29554716,0.07700616,0.6612115,0.5575658,0.8119851,0.95431525,0.9595838,0.55601907,0.20182514,0.9567363,0.8703743,0.026149675,0.56394976,0.22318153,0.17392704,0.31459266,0.023995213,0.84768987,0.5846802,0.4110409,0.76671946,0.27672035,0.06482622,0.9199504,0.11571479,0.7856116,0.5465301,0.580573,1,ESCA
TCGA-DQ-5629-01,0.38985136,0.17612717,0.25327292,0.5764262,0.3273436,0.5669562,0.4314273,0.77427,0.5404165,0.38446546,0.5647193,0.6349949,0.511318,0.18603902,0.7375705,0.51625484,0.5621719,0.46605334,0.2107735,0.6204667,0.46877235,0.48042795,0.24200255,0.27985713,0.2541763,0.334767,0.53471947,0.6295163,0.7875953,0.57381594,1,HNSC
TCGA-CV-6441-01,0.41929638,0.16590488,0.24675617,0.5987187,0.28487933,0.53537846,0.4620227,0.7987794,0.5051225,0.369685,0.6110965,0.5982313,0.49128467,0.20825234,0.7187201,0.51133466,0.6275835,0.4723743,0.21573678,0.5663518,0.49041438,0.4907136,0.272465,0.28132182,0.2707875,0.28384566,0.5979034,0.566351,0.8075556,0.5755162,1,HNSC
TCGA-CV-6961-11,0.5851263,0.158058,0.24985251,0.66627157,0.06489213,0.38648227,0.4393993,0.8391186,0.2870009,0.36653778,0.7542905,0.4513787,0.36486328,0.32351613,0.7313981,0.5267011,0.91867894,0.49820277,0.2866764,0.28765532,0.4137801,0.60526323,0.44193685,0.2935311,0.36129916,0.079911515,0.79597026,0.30476812,0.8293903,0.65274453,0,HNSC
TCGA-CV-6959-01,0.60370606,0.14005807,0.23649636,0.69380915,0.03364551,0.35983348,0.50398326,0.8772763,0.26922533,0.3386072,0.81096214,0.41419908,0.35538042,0.33981794,0.69189936,0.5135908,0.97790706,0.5044607,0.27982324,0.24745318,0.47354776,0.59860134,0.4616436,0.2935354,0.37248698,0.028536595,0.87248707,0.24304077,0.8630247,0.6381031,1,HNSC
TCGA-CG-5724-01,0.43350852,0.29558918,0.6413436,0.8736898,0.72061086,0.6940153,0.4031524,0.6250136,0.47337002,0.66486305,0.476352,0.36006504,0.40672833,0.22438644,0.472683,0.30283177,0.61181945,0.48012164,0.47976127,0.45840016,0.46668452,0.45792475,0.3679951,0.13615511,0.51407814,0.4331497,0.42721415,0.7475129,0.38978726,0.68530166,1,STAD
TCGA-CQ-5329-01,0.5754681,0.15769091,0.24901259,0.66329837,0.0773869,0.39467448,0.4439476,0.8383883,0.30002534,0.36539364,0.74790627,0.45893395,0.37245157,0.31696606,0.72869,0.52509224,0.90300614,0.4968604,0.28183234,0.3034549,0.42153358,0.59765327,0.43210113,0.29275435,0.35607803,0.090415865,0.7870495,0.31844258,0.8296198,0.64712536,1,HNSC
TCGA-BR-4257-01,0.55781186,0.35884878,0.80725026,0.921931,0.9294107,0.8619714,0.17467386,0.4480703,0.28853416,0.8671693,0.3802232,0.18570268,0.2221767,0.23271263,0.49954048,0.2633323,0.6650888,0.5104466,0.7494315,0.32203397,0.3214591,0.3988412,0.58643115,0.14905828,0.78953534,0.57161194,0.39145097,0.78938365,0.08507389,0.70292777,1,STAD
TCGA-D7-6820-01,0.50510365,0.30294698,0.7363023,0.9552095,0.79526854,0.7529017,0.31371176,0.56994283,0.36992326,0.76740175,0.4452556,0.26686677,0.3078771,0.27137113,0.45218104,0.27056527,0.65811133,0.50474447,0.5731669,0.39518294,0.38629836,0.46262163,0.45540625,0.12333667,0.5934621,0.4252962,0.400958,0.7902283,0.28067005,0.7284274,1,STAD
TCGA-CR-5250-01,0.17719111,0.15915427,0.22766337,0.5213297,0.59903455,0.7421628,0.56642795,0.7756574,0.8306572,0.34495252,0.44524384,0.79058987,0.6808335,0.04357411,0.6566961,0.4731274,0.2308971,0.43824312,0.09642744,0.96369183,0.67498714,0.30274275,0.025807247,0.26204664,0.13975716,0.55124635,0.36650443,0.91377616,0.80884415,0.43799427,1,HNSC
TCGA-CN-4734-01,0.53566813,0.22279048,0.29886633,0.5733527,0.15455082,0.46720955,0.20154995,0.7045026,0.32777333,0.46797717,0.56352514,0.5707077,0.38550735,0.27679408,0.87673616,0.57616943,0.7348747,0.47824013,0.31945854,0.40348864,0.18753803,0.6421479,0.38877243,0.2948591,0.33048964,0.24468936,0.5389236,0.5009279,0.7092214,0.71460074,1,HNSC
TCGA-CG-4449-01,0.5108318,0.22384828,0.36681965,0.70124006,0.61371994,0.7560507,0.58414114,0.6909217,0.3986374,0.44683242,0.637132,0.32510164,0.35637167,0.15602028,0.54043955,0.42159554,0.71154076,0.53490025,0.5273738,0.4064804,0.7735487,0.26827198,0.52679145,0.29171613,0.6243469,0.44371015,0.6984855,0.5644143,0.52505445,0.35944325,1,STAD
TCGA-D7-6519-01,0.5314461,0.23550871,0.4485295,0.76591307,0.65920556,0.77068496,0.5211718,0.6601248,0.36371738,0.52285415,0.60176647,0.28927484,0.3202719,0.18957308,0.51914513,0.38950032,0.7187448,0.53840446,0.5577885,0.38694942,0.6938182,0.3003265,0.5400852,0.26221964,0.63833123,0.43280792,0.64731175,0.61104023,0.46158075,0.42781708,1,STAD
TCGA-A6-A56B-01,0.94202757,0.32013994,0.0119307265,0.48442128,0.63562167,0.5279966,0.565486,0.36686355,0.4625317,0.31109264,0.86099696,0.39217833,0.911975,0.2896049,0.4461363,0.88108873,0.29784524,0.2946278,0.6622002,0.13918662,0.5125768,0.573402,0.46612662,0.56466806,0.868627,0.61556304,0.675963,0.15290338,0.41711694,0.5562067,1,COAD
TCGA-CD-5813-01,0.7436441,0.15324645,0.3049788,0.7405984,0.6468199,0.9248171,0.5894818,0.66118944,0.10026157,0.44958562,0.74046284,0.090595484,0.09448317,0.2154525,0.5419187,0.46219194,0.91963995,0.64665246,0.7441468,0.22555003,0.9005686,0.11400133,0.8527728,0.40505433,0.8622106,0.38783947,0.9041734,0.48862112,0.45594424,0.15240498,1,STAD
