patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-CV-6959-01,0.80126774,0.08399187,0.46458206,-0.019170502,-0.9648612,-0.43436146,-1.539233,-0.40280664,-1.2943393,0.5096566,-0.014136268,-0.6858598,-0.7062221,0.45016465,1.131832,0.19818929,1.1950924,-0.1252414,0.522973,-0.9593265,-1.6297741,0.64096755,0.4433841,0.13670981,0.4938482,-0.40683028,0.30357593,-0.771259,-0.46544144,1.1020846,1,HNSC
TCGA-CG-5724-01,0.16055104,0.44232547,2.1090224,0.36646643,1.5789772,0.62408197,-1.8946967,-1.4074333,-0.5694839,1.5576257,-0.97125745,-0.953898,-0.54202366,0.057336386,0.1478402,-0.669901,-0.21839476,-0.22564822,1.1306379,-0.35049272,-1.6504421,0.19912526,0.23673108,-0.29145655,0.90107375,0.951194,-0.7305478,0.47116554,-1.9181131,1.2713104,1,STAD
TCGA-CQ-5329-01,0.6949647,0.12461682,0.5154215,-0.08458099,-0.80288655,-0.32401067,-1.7508795,-0.5576764,-1.1849779,0.5956976,-0.19450174,-0.4643604,-0.65163255,0.3723967,1.2969737,0.2455622,0.9058951,-0.15659507,0.52907914,-0.7976947,-1.7864099,0.6379898,0.37819314,0.13458493,0.44665492,-0.19914162,0.105151415,-0.5855578,-0.56798273,1.134433,1,HNSC
TCGA-BR-4257-01,0.62849677,0.58807147,2.782915,0.46988836,2.352165,1.1560438,-2.7001626,-2.1121032,-1.2257795,2.2074552,-1.2462249,-1.8172325,-1.1321758,0.085671514,0.26839474,-0.8325942,-0.0127185695,-0.1005475,1.9502373,-0.7440719,-2.0877743,0.013553463,0.7187514,-0.25635237,1.6933073,1.4159222,-0.81360596,0.5742856,-2.8534756,1.3345072,1,STAD
TCGA-D7-6820-01,0.4300742,0.45927736,2.494733,0.54123247,1.8554353,0.8105909,-2.210006,-1.6267505,-0.9367917,1.886991,-1.0602058,-1.4153582,-0.8581264,0.21723136,0.0558135,-0.8028026,-0.039658885,-0.12407061,1.4145223,-0.5329498,-1.8925172,0.21387741,0.4296202,-0.3263302,1.1293876,0.9248349,-0.7915264,0.57636595,-2.2530644,1.4259337,1,STAD
TCGA-CR-5250-01,-0.8043679,0.12798828,0.42870355,-0.38894033,1.1287794,0.77657795,-1.319094,-0.80749977,0.69913375,0.5300386,-1.0602394,1.1777942,0.33449954,-0.55799115,0.9738159,0.031525552,-1.6891595,-0.3984114,-0.034415647,1.1078769,-1.023159,-0.28827626,-0.5183708,0.05104197,-0.17549835,1.347568,-0.87154305,0.8806422,-0.6317566,0.38461277,1,HNSC
TCGA-CN-4734-01,0.54513574,0.274602,0.7179214,-0.27741084,-0.51714784,-0.094272606,-2.605415,-1.0908713,-1.0864532,0.92520696,-0.72190684,0.08907384,-0.60988325,0.23568633,1.961505,0.45594287,0.2567294,-0.2334101,0.6434352,-0.50897795,-2.4910648,0.7777404,0.28258014,0.14031106,0.37306106,0.31865466,-0.4711083,-0.13612907,-0.93756324,1.3763596,1,HNSC
TCGA-CG-4449-01,0.45163807,0.27703908,0.99393946,-0.0032397192,1.1831595,0.8205648,-1.256649,-1.1449566,-0.83483654,0.8572878,-0.51136124,-1.1270151,-0.7030523,-0.17532235,0.45197755,-0.18072769,0.16663541,0.00033227354,1.275345,-0.50034314,-0.7263503,-0.39654338,0.58714503,0.13176033,1.2182143,0.9866386,-0.10053391,0.0202265,-1.5028906,0.102975324,1,STAD
TCGA-D7-6519-01,0.5292418,0.30390397,1.325835,0.1354095,1.3515929,0.86691517,-1.4786376,-1.2676044,-0.9588269,1.1014777,-0.61252105,-1.3044072,-0.81849074,-0.06113795,0.35639364,-0.31292394,0.19445069,0.014788173,1.3677832,-0.5567134,-0.9664509,-0.29586533,0.6164803,0.051512666,1.258434,0.95004696,-0.21938235,0.13505784,-1.6977324,0.3481233,1,STAD
TCGA-A6-A56B-01,2.0748951,0.4988888,-0.44757625,-0.4680664,1.2642617,0.098256245,-1.3224146,-2.435506,-0.60796744,0.42127696,0.12898363,-0.79489297,1.0736351,0.27928326,0.028680578,1.7118676,-1.4306686,-0.9908735,1.6851182,-1.2718047,-1.512242,0.56182057,0.4532767,0.874349,1.9207802,1.5634375,-0.15284124,-0.99325126,-1.8342206,0.80845255,1,COAD
TCGA-CD-5813-01,1.328071,0.11437705,0.74274945,0.08113864,1.3057288,1.355093,-1.2378213,-1.2633643,-1.894278,0.8661313,-0.215793,-2.2881444,-1.5405093,0.0269331,0.458617,-0.013516245,0.9701193,0.4613482,1.9341757,-1.0225432,-0.34384218,-0.8810825,1.3064842,0.44010642,1.902326,0.7991169,0.37716582,-0.16643861,-1.7150347,-0.6393412,1,STAD
